Data;Arquivo;Laboratorio/Grupo;Prof.Orientador;Email;Aluno;Email;IC/MS/Dr/Pesq;Nome Amostra;2thetai;2thetaf;Countingtime;TotalTime;XrayTube;XrayMirror
2010-04-15;Xpert_335.xrdml;;;;;;;B1-01/08 MOIDO;10.00156514;119.99394312;97.920;3373;PW3376/00 Co LFF DK184432;;
2010-04-15;Xpert_336.xrdml;;;;;;;B2-01/10 MOIDO;10.00156514;119.99394312;97.920;3373;PW3376/00 Co LFF DK184432;;
2010-04-15;Xpert_337.xrdml;;;;;;;B7-01/10 MOIDO;10.00156514;119.99394312;97.920;3373;PW3376/00 Co LFF DK184432;;
2010-04-15;Xpert_338.xrdml;;;;;;;BCF 23;20.00156514;79.99382669;77.520;1499;PW3376/00 Co LFF DK184432;;
2010-04-15;Xpert_339.xrdml;;;;;;;BCF 24;20.00156514;79.99382669;77.520;1501;PW3376/00 Co LFF DK184432;;
2010-04-15;Xpert_340.xrdml;;;;;;;BZF 25;20.00156514;79.99382669;77.520;1501;PW3376/00 Co LFF DK184432;;
2010-04-15;Xpert_341.xrdml;;;;;;;BZF 26;20.00156514;79.99382669;77.520;1502;PW3376/00 Co LFF DK184432;;
2010-04-15;Xpert_342.xrdml;;;;;;;BBPC 20%;10.00156514;69.99382669;77.520;1500;PW3376/00 Co LFF DK184432;;
2010-04-15;Xpert_343.xrdml;;;;;;;BBPC 30%;10.00156514;69.99382669;77.520;1500;PW3376/00 Co LFF DK184432;;
2010-04-15;Xpert_344.xrdml;;;;;;;EA036;20.00656514;119.99366772;97.920;3074;PW3376/00 Co LFF DK184432;;
2010-04-15;Xpert_345.xrdml;;;;;;;EA037;20.00656514;119.99366772;97.920;3077;PW3376/00 Co LFF DK184432;;
2010-04-15;Xpert_346.xrdml;;;;;;;EA038;20.00656514;119.99366772;97.920;3076;PW3376/00 Co LFF DK184432;;
2010-04-21;Xpert_347.xrdml;;;;;;;A1-09/41;10.00156514;119.99394312;97.920;3369;PW3376/00 Co LFF DK184432;;
2010-04-21;Xpert_348.xrdml;;;;;;;A2-07/19;10.00156514;119.99394312;97.920;3374;PW3376/00 Co LFF DK184432;;
2010-04-21;Xpert_349.xrdml;;;;;;;A12-09/41;10.00156514;119.99394312;97.920;3373;PW3376/00 Co LFF DK184432;;
2010-04-21;Xpert_350.xrdml;;;;;;;A13-09/41;10.00156514;119.99394312;97.920;3373;PW3376/00 Co LFF DK184432;;
2010-04-21;Xpert_351.xrdml;;;;;;;A23-07/21;10.00156514;119.99394312;97.920;3373;PW3376/00 Co LFF DK184432;;
2010-04-21;Xpert_352.xrdml;;;;;;;A4-04/34;10.00156514;119.99394312;97.920;3372;PW3376/00 Co LFF DK184432;;
2010-04-21;Xpert_353.xrdml;;;;;;;B1-01/08;10.00156514;119.99394312;97.920;3371;PW3376/00 Co LFF DK184432;;
2010-04-21;Xpert_354.xrdml;;;;;;;B2-01/10;10.00156514;119.99394312;97.920;3370;PW3376/00 Co LFF DK184432;;
2010-04-21;Xpert_355.xrdml;;;;;;;B7-01/10;10.00156514;119.99394312;97.920;3373;PW3376/00 Co LFF DK184432;;
2010-04-22;Xpert_356.xrdml;;;;;;;PBO 800C 2;3.01056514;79.99341247;77.570;1903;PW3376/00 Co LFF DK184432;;
2010-04-27;Xpert_357.xrdml;;;;;;;PBO 280;3.00656514;79.98941247;77.520;1901;PW3376/00 Co LFF DK184432;;
2010-04-22;Xpert_358.xrdml;;;;;;;PBO 800c 4;3.01056514;79.99341247;77.520;1901;PW3376/00 Co LFF DK184432;;
2010-04-22;Xpert_359.xrdml;;;;;;;ZRO2/AL2O3  500C;3.01056514;79.99341247;77.520;1901;PW3376/00 Co LFF DK184432;;
2010-04-22;Xpert_360.xrdml;;;;;;;NPS COACERVATO;10.00656514;79.99097181;77.520;1735;PW3376/00 Co LFF DK184432;;
2010-04-22;Xpert_361.xrdml;;;;;;;NPS FE;10.00656514;79.99097181;77.520;1736;PW3376/00 Co LFF DK184432;;
2010-04-22;Xpert_362.xrdml;;;;;;;NPS FE PH 7;10.00656514;79.99097181;77.520;1735;PW3376/00 Co LFF DK184432;;
2010-04-22;Xpert_363.xrdml;;;;;;;VIDRO;0.00656514;49.99355129;77.520;1264;PW3376/00 Co LFF DK184432;;
2010-04-22;Xpert_364.xrdml;;;;;;;BFO;10.00656514;59.99355129;77.520;1264;PW3376/00 Co LFF DK184432;;
2010-04-22;Xpert_365.xrdml;;;;;;;NIMO 800U;10.00656514;79.99097181;77.520;1736;PW3376/00 Co LFF DK184432;;
2010-04-22;Xpert_366.xrdml;;;;;;;NIMO 500U;10.00656514;79.99097181;77.520;1735;PW3376/00 Co LFF DK184432;;
2010-04-22;Xpert_367.xrdml;;;;;;;NIMO 800;10.00656514;79.99097181;77.520;1735;PW3376/00 Co LFF DK184432;;
2010-04-22;Xpert_368.xrdml;;;;;;;NIMO 500;10.00656514;79.99097181;77.520;1735;PW3376/00 Co LFF DK184432;;
2010-04-22;Xpert_369.xrdml;;;;;;;904L;45.00656514;104.99882669;77.520;1500;PW3376/00 Co LFF DK184432;;
2010-04-23;Xpert_370.xrdml;;;;;;;EA039;20.00656514;119.99366772;97.920;3077;PW3376/00 Co LFF DK184432;;
2010-04-23;Xpert_371.xrdml;;;;;;;EA040;20.00656514;119.99366772;97.920;3074;PW3376/00 Co LFF DK184432;;
2010-04-26;Xpert_372.xrdml;;;;;;;BCF 31;20.00156514;79.99382669;77.570;1502;PW3376/00 Co LFF DK184432;;
2010-04-26;Xpert_373.xrdml;;;;;;;BCF 32;20.00156514;79.99382669;77.520;1501;PW3376/00 Co LFF DK184432;;
2010-04-26;Xpert_374.xrdml;;;;;;;BZF 33;20.00156514;79.99382669;77.520;1499;PW3376/00 Co LFF DK184432;;
2010-04-26;Xpert_375.xrdml;;;;;;;BZF 34;20.00156514;79.99382669;77.520;1502;PW3376/00 Co LFF DK184432;;
2010-04-26;Xpert_376.xrdml;;;;;;;CR 2766;45.00156514;104.99382669;77.520;1500;PW3376/00 Co LFF DK184432;;
2010-04-26;Xpert_377.xrdml;;;;;;;E3 CR;45.00156514;104.99382669;77.520;1501;PW3376/00 Co LFF DK184432;;
2010-04-26;Xpert_378.xrdml;;;;;;;CR 2205;45.00156514;104.99382669;77.520;1500;PW3376/00 Co LFF DK184432;;
2010-04-26;Xpert_379.xrdml;;;;;;;SNM 100;3.00556514;39.99357144;77.520;957;PW3376/00 Co LFF DK184432;;
2010-04-26;Xpert_380.xrdml;;;;;;;ANM 80;3.00556514;39.99357144;77.520;956;PW3376/00 Co LFF DK184432;;
2010-04-26;Xpert_381.xrdml;;;;;;;ANM 60;3.00556514;39.99357144;77.520;959;PW3376/00 Co LFF DK184432;;
2010-04-26;Xpert_382.xrdml;;;;;;;ANM 40;3.00556514;39.99357144;77.520;960;PW3376/00 Co LFF DK184432;;
2010-04-26;Xpert_383.xrdml;;;;;;;ANM 20;3.00556514;39.99357144;77.520;955;PW3376/00 Co LFF DK184432;;
2010-04-26;Xpert_384.xrdml;;;;;;;BCF 1;20.00156514;79.99382669;77.520;1502;PW3376/00 Co LFF DK184432;;
2010-04-26;Xpert_385.xrdml;;;;;;;BCF 2;20.00156514;79.99382669;77.520;1502;PW3376/00 Co LFF DK184432;;
2010-04-27;Xpert_386.xrdml;;;;;;;PBO 270;3.00656514;79.98941247;77.520;1902;PW3376/00 Co LFF DK184432;;
2010-04-27;Xpert_387.xrdml;;;;;;;CAULIM 1;10.00156514;69.99382669;77.570;1499;PW3376/00 Co LFF DK184432;;
2010-04-27;Xpert_388.xrdml;;;;;;;CAULIM 2;10.00156514;69.99382669;77.520;1503;PW3376/00 Co LFF DK184432;;
2010-04-27;Xpert_389.xrdml;;;;;;;CAULIM 3;10.00156514;69.99382669;77.520;1501;PW3376/00 Co LFF DK184432;;
2010-04-27;Xpert_390.xrdml;;;;;;;CAULIM 4;10.00156514;69.99382669;77.520;1501;PW3376/00 Co LFF DK184432;;
2010-04-27;Xpert_391.xrdml;;;;;;;CAFEINA;3.00756514;59.99299196;77.520;1431;PW3376/00 Co LFF DK184432;;
2010-04-27;Xpert_392.xrdml;;;;;;;VERM- LA-1B;3.00556514;14.99351322;77.520;369;PW3376/00 Co LFF DK184432;;
2010-04-27;Xpert_393.xrdml;;;;;;;VERM-2LA-1D;3.00556514;14.99351322;77.520;369;PW3376/00 Co LFF DK184432;;
2010-04-27;Xpert_394.xrdml;;;;;;;VERM-LA-OA;3.00556514;14.99351322;77.520;369;PW3376/00 Co LFF DK184432;;
2010-04-27;Xpert_395.xrdml;;;;;;;VERM-2LA-OC;3.00556514;14.99351322;77.520;369;PW3376/00 Co LFF DK184432;;
2010-04-27;Xpert_396.xrdml;;;;;;;TURURI;10.01156514;49.99327589;77.520;1026;PW3376/00 Co LFF DK184432;;
2010-04-27;Xpert_397.xrdml;;;;;;;JUNCO;10.01156514;49.99327589;77.520;1031;PW3376/00 Co LFF DK184432;;
2010-04-27;Xpert_398.xrdml;;;;;;;BURITI;10.01156514;49.99327589;77.520;1026;PW3376/00 Co LFF DK184432;;
2010-04-27;Xpert_399.xrdml;;;;;;;BCF 36;20.00156514;79.99382669;77.520;1499;PW3376/00 Co LFF DK184432;;
2010-04-27;Xpert_400.xrdml;;;;;;;BCF 37;20.00156514;79.99382669;77.520;1503;PW3376/00 Co LFF DK184432;;
2010-04-27;Xpert_401.xrdml;;;;;;;BZF 39;20.00156514;79.99382669;77.520;1503;PW3376/00 Co LFF DK184432;;
2010-04-27;Xpert_402.xrdml;;;;;;;BZF 40;20.00156514;79.99382669;77.520;1502;PW3376/00 Co LFF DK184432;;
2010-04-27;Xpert_403.xrdml;;;;;;;PBO puro;3.00656514;79.98941247;77.520;1902;PW3376/00 Co LFF DK184432;;
2010-04-28;Xpert_404.xrdml;;;;;;;EA041;20.00656514;119.99366772;97.920;3074;PW3376/00 Co LFF DK184432;;
2010-04-28;Xpert_405.xrdml;;;;;;;A2-07/19;5.01156514;119.99345054;97.920;3518;PW3376/00 Co LFF DK184432;;
2010-04-28;Xpert_406.xrdml;;;;;;;B1-01/08;5.01156514;119.99345054;97.920;3520;PW3376/00 Co LFF DK184432;;
2010-04-28;Xpert_407.xrdml;;;;;;;AY300S;10.00156514;119.99394312;77.520;2681;PW3376/00 Co LFF DK184432;;
2010-04-28;Xpert_408.xrdml;;;;;;;PBO 250;3.01056514;79.99341247;77.520;1904;PW3376/00 Co LFF DK184432;;
2010-04-28;Xpert_409.xrdml;;;;;;;904L;30.00156514;89.99382669;77.520;1501;PW3376/00 Co LFF DK184432;;
2010-04-28;Xpert_410.xrdml;;;;;;;ZA20/04;3.00056514;49.99384684;77.520;1196;PW3376/00 Co LFF DK184432;;
2010-04-28;Xpert_411.xrdml;;;;;;;4A (ZA16/04);3.00056514;49.99384684;77.520;1200;PW3376/00 Co LFF DK184432;;
2010-04-28;Xpert_412.xrdml;;;;;;;VERM-3LA-OE;3.00656514;14.99451322;77.520;368;PW3376/00 Co LFF DK184432;;
2010-04-28;Xpert_413.xrdml;;;;;;;4A(ZA16/04);3.00056514;49.99384684;77.520;1195;PW3376/00 Co LFF DK184432;;
2010-04-28;Xpert_414.xrdml;;;;;;;BN01;20.00156514;79.99382669;77.520;1499;PW3376/00 Co LFF DK184432;;
2010-04-29;Xpert_415.xrdml;;;;;;;BN03;20.00156514;79.99382669;77.570;1502;PW3376/00 Co LFF DK184432;;
2010-04-29;Xpert_416.xrdml;;;;;;;BN04;20.00156514;79.99382669;77.520;1502;PW3376/00 Co LFF DK184432;;
2010-04-29;Xpert_417.xrdml;;;;;;;BN05;20.00156514;79.99382669;77.520;1503;PW3376/00 Co LFF DK184432;;
2010-04-29;Xpert_418.xrdml;;;;;;;BCF 3;20.00156514;79.99382669;77.520;1500;PW3376/00 Co LFF DK184432;;
2010-04-29;Xpert_419.xrdml;;;;;;;BCF 4;20.00156514;79.99382669;77.520;1502;PW3376/00 Co LFF DK184432;;
2010-04-29;Xpert_420.xrdml;;;;;;;FE-CO/SIO2 CALC;3.01056514;79.99341247;77.520;1902;PW3376/00 Co LFF DK184432;;
2010-04-29;Xpert_421.xrdml;;;;;;;CU-CO/SIO2 CALC;3.01056514;79.99341247;77.520;1899;PW3376/00 Co LFF DK184432;;
2010-04-29;Xpert_422.xrdml;;;;;;;SN-TI USADO;3.01056514;79.99341247;77.520;1899;PW3376/00 Co LFF DK184432;;
2010-04-29;Xpert_423.xrdml;;;;;;;TIO2 USADO;3.01056514;79.99341247;77.520;1899;PW3376/00 Co LFF DK184432;;
2010-04-29;Xpert_424.xrdml;;;;;;;AY300 C;10.00156514;119.99394312;77.520;2681;PW3376/00 Co LFF DK184432;;
2010-04-29;Xpert_425.xrdml;;;;;;;NIO;10.00156514;119.99394312;97.920;3372;PW3376/00 Co LFF DK184432;;
2010-05-03;Xpert_426.xrdml;;;;;;;ESFERA ALUMINA;20.00656514;119.99366772;97.920;3075;PW3376/00 Co LFF DK184432;;
2010-05-03;Xpert_427.xrdml;;;;;;;D3 CR;45.00156514;104.99382669;77.520;1499;PW3376/00 Co LFF DK184432;;
2010-05-03;Xpert_428.xrdml;;;;;;;AM 1052 0,5 H;15.01156514;79.99333411;77.520;1619;PW3376/00 Co LFF DK184432;;
2010-05-03;Xpert_429.xrdml;;;;;;;AM 1052 1 H;15.01156514;79.99333411;77.520;1617;PW3376/00 Co LFF DK184432;;
2010-05-03;Xpert_430.xrdml;;;;;;;AM 1052 2 H;15.01156514;79.99333411;77.520;1616;PW3376/00 Co LFF DK184432;;
2010-05-03;Xpert_431.xrdml;;;;;;;AM 1052 1,5 H;15.01156514;79.99333411;77.520;1616;PW3376/00 Co LFF DK184432;;
2010-05-03;Xpert_432.xrdml;;;;;;;SnO2 + 4% Fe 600C 2h;15.01156514;79.99333411;77.520;1621;PW3376/00 Co LFF DK184432;;
2010-05-03;Xpert_433.xrdml;;;;;;;SnO2 + 6% Fe 600C 2h;15.01156514;79.99333411;77.520;1620;PW3376/00 Co LFF DK184432;;
2010-05-03;Xpert_434.xrdml;;;;;;;SnO2 + 8% Fe 600C 2h;15.01156514;79.99333411;77.520;1616;PW3376/00 Co LFF DK184432;;
2010-05-03;Xpert_435.xrdml;;;;;;;BCF 41;20.00656514;79.99882669;77.520;1500;PW3376/00 Co LFF DK184432;;
2010-05-03;Xpert_436.xrdml;;;;;;;BZF 42;20.00656514;79.99882669;77.520;1501;PW3376/00 Co LFF DK184432;;
2010-05-03;Xpert_437.xrdml;;;;;;;BCF 45;20.00656514;79.99882669;77.520;1501;PW3376/00 Co LFF DK184432;;
2010-05-03;Xpert_438.xrdml;;;;;;;BZF 48;20.00656514;79.99882669;77.520;1501;PW3376/00 Co LFF DK184432;;
2010-05-04;Xpert_439.xrdml;;;;;;;UNIFOR;10.01156514;99.99339232;97.920;2779;PW3376/00 Co LFF DK184432;;
2010-05-04;Xpert_440.xrdml;;;;;;;JOEL 159;10.01156514;99.99339232;77.520;2209;PW3376/00 Co LFF DK184432;;
2010-05-04;Xpert_441.xrdml;;;;;;;AC. GLUTAMICO 2;5.00156514;39.99376847;77.520;909;PW3376/00 Co LFF DK184432;;
2010-05-04;Xpert_442.xrdml;;;;;;;BCF 43;20.00156514;79.99382669;77.520;1498;PW3376/00 Co LFF DK184432;;
2010-05-04;Xpert_443.xrdml;;;;;;;BCF 44;20.00156514;79.99382669;77.520;1501;PW3376/00 Co LFF DK184432;;
2010-05-04;Xpert_444.xrdml;;;;;;;BZF 46;20.00156514;79.99382669;77.520;1503;PW3376/00 Co LFF DK184432;;
2010-05-04;Xpert_445.xrdml;;;;;;;BZF 47;20.00156514;79.99382669;77.520;1503;PW3376/00 Co LFF DK184432;;
2010-05-06;Xpert_446.xrdml;;;;;;;CAULIM 1A;10.00656514;79.99097181;77.570;1736;PW3376/00 Co LFF DK184432;;
2010-05-06;Xpert_447.xrdml;;;;;;;LB;10.00156514;44.99376847;77.520;909;PW3376/00 Co LFF DK184432;;
2010-05-06;Xpert_448.xrdml;;;;;;;LC;10.00156514;44.99376847;77.520;911;PW3376/00 Co LFF DK184432;;
2010-05-06;Xpert_449.xrdml;;;;;;;NCC;10.00156514;44.99376847;77.520;911;PW3376/00 Co LFF DK184432;;
2010-05-06;Xpert_450.xrdml;;;;;;;EA043;20.00656514;119.99366772;97.920;3077;PW3376/00 Co LFF DK184432;;
2010-05-06;Xpert_451.xrdml;;;;;;;EA042;20.00656514;119.99366772;97.920;3073;PW3376/00 Co LFF DK184432;;
2010-05-06;Xpert_452.xrdml;;;;;;;EA045;20.00656514;119.99366772;97.920;3073;PW3376/00 Co LFF DK184432;;
2010-05-06;Xpert_453.xrdml;;;;;;;EA044;20.00656514;119.99366772;97.920;3073;PW3376/00 Co LFF DK184432;;
2010-05-07;Xpert_454.xrdml;;;;;;;EA045;20.00656514;119.99366772;97.920;3075;PW3376/00 Co LFF DK184432;;
2010-05-07;Xpert_455.xrdml;;;;;;;K 500;3.00056514;49.99384684;77.520;1196;PW3376/00 Co LFF DK184432;;
2010-05-07;Xpert_456.xrdml;;;;;;;BN02;20.00156514;79.99382669;77.520;1502;PW3376/00 Co LFF DK184432;;
2010-05-07;Xpert_457.xrdml;;;;;;;BN06;20.00156514;79.99382669;77.520;1500;PW3376/00 Co LFF DK184432;;
2010-05-07;Xpert_458.xrdml;;;;;;;BNO7;20.00156514;79.99382669;77.520;1501;PW3376/00 Co LFF DK184432;;
2010-05-07;Xpert_459.xrdml;;;;;;;BNO8;20.00156514;79.99382669;77.520;1503;PW3376/00 Co LFF DK184432;;
2010-05-07;Xpert_460.xrdml;;;;;;;AN020;15.00356514;119.99330542;77.520;2563;PW3376/00 Co LFF DK184432;;
2010-05-07;Xpert_461.xrdml;;;;;;;AY450SL;10.00156514;119.99394312;77.520;2679;PW3376/00 Co LFF DK184432;;
2010-05-10;Xpert_462.xrdml;;;;;;;PO CERAMICO;10.00856514;79.99297181;77.570;1735;PW3376/00 Co LFF DK184432;;
2010-05-10;Xpert_463.xrdml;;;;;;;SBA 16-NH2.15;0.00156514;9.99371026;77.520;320;PW3376/00 Co LFF DK184432;;
2010-05-10;Xpert_464.xrdml;;;;;;;SBA 16-C;0.00156514;9.99371026;77.520;320;PW3376/00 Co LFF DK184432;;
2010-05-10;Xpert_465.xrdml;;;;;;;SBA 16- EC;0.00156514;9.99371026;77.520;323;PW3376/00 Co LFF DK184432;;
2010-05-10;Xpert_466.xrdml;;;;;;;SBA 15- NH2. 903;0.00156514;9.99371026;77.520;320;PW3376/00 Co LFF DK184432;;
2010-05-10;Xpert_467.xrdml;;;;;;;1CUFEAL ANTES;20.00656514;89.99097181;77.520;1735;PW3376/00 Co LFF DK184432;;
2010-05-10;Xpert_468.xrdml;;;;;;;5 CUFEAL ANTES;20.00656514;89.99097181;77.520;1738;PW3376/00 Co LFF DK184432;;
2010-05-10;Xpert_469.xrdml;;;;;;;5 CUFEAL DEPOIS;20.00656514;89.99097181;77.520;1737;PW3376/00 Co LFF DK184432;;
2010-05-10;Xpert_470.xrdml;;;;;;;PENTECOSTE;0.01156514;89.99339232;77.520;2208;PW3376/00 Co LFF DK184432;;
2010-05-11;Xpert_471.xrdml;;;;;;;CAULIN A ;10.00156514;69.99382669;77.570;1502;PW3376/00 Co LFF DK184432;;
2010-05-11;Xpert_472.xrdml;;;;;;;# 18;10.00356514;89.99324721;77.520;1972;PW3376/00 Co LFF DK184432;;
2010-05-11;Xpert_473.xrdml;;;;;;;# 21;10.00356514;89.99324721;77.520;1974;PW3376/00 Co LFF DK184432;;
2010-05-11;Xpert_474.xrdml;;;;;;;#18#21;10.00356514;89.99324721;77.520;1971;PW3376/00 Co LFF DK184432;;
2010-05-11;Xpert_475.xrdml;;;;;;;#28;10.00356514;89.99324721;77.520;1972;PW3376/00 Co LFF DK184432;;
2010-05-11;Xpert_476.xrdml;;;;;;;#32;10.00356514;89.99324721;77.520;1970;PW3376/00 Co LFF DK184432;;
2010-05-11;Xpert_477.xrdml;;;;;;;#28#32;10.00356514;89.99324721;77.520;1971;PW3376/00 Co LFF DK184432;;
2010-05-11;Xpert_478.xrdml;;;;;;;#14;10.00356514;89.99324721;77.520;1973;PW3376/00 Co LFF DK184432;;
2010-05-11;Xpert_479.xrdml;;;;;;;# 24;10.00356514;89.99324721;77.520;1975;PW3376/00 Co LFF DK184432;;
2010-05-11;Xpert_480.xrdml;;;;;;;#14#24;10.00356514;89.99324721;77.520;1970;PW3376/00 Co LFF DK184432;;
2010-05-17;Xpert_481.xrdml;;;;;;;AM 30521;25.00356514;79.99318899;77.570;1381;PW3376/00 Co LFF DK184432;;
2010-05-17;Xpert_482.xrdml;;;;;;;AM 30522;25.00356514;79.99318899;77.520;1384;PW3376/00 Co LFF DK184432;;
2010-05-17;Xpert_483.xrdml;;;;;;;AM 30524;25.00356514;79.99318899;77.520;1383;PW3376/00 Co LFF DK184432;;
2010-05-17;Xpert_484.xrdml;;;;;;;AM 30526;25.00356514;79.99318899;77.520;1383;PW3376/00 Co LFF DK184432;;
2010-05-17;Xpert_485.xrdml;;;;;;;CAULIN B;10.00156514;69.99382669;77.520;1502;PW3376/00 Co LFF DK184432;;
2010-05-17;Xpert_486.xrdml;;;;;;;CAULUN C;10.00156514;69.99382669;77.520;1500;PW3376/00 Co LFF DK184432;;
2010-05-17;Xpert_487.xrdml;;;;;;;AN 021;15.00356514;119.99330542;77.520;2563;PW3376/00 Co LFF DK184432;;
2010-05-17;Xpert_488.xrdml;;;;;;;OXIDO FERRO;20.00156514;79.99382669;77.520;1498;PW3376/00 Co LFF DK184432;;
2010-05-17;Xpert_489.xrdml;;;;;;;#9;10.00356514;89.99324721;77.520;1973;PW3376/00 Co LFF DK184432;;
2010-05-18;Xpert_490.xrdml;;;;;;;#8;10.00356514;89.99324721;77.570;1973;PW3376/00 Co LFF DK184432;;
2010-05-18;Xpert_491.xrdml;;;;;;;#8#9;10.00356514;89.99324721;77.520;1971;PW3376/00 Co LFF DK184432;;
2010-05-17;Xpert_492.xrdml;;;;;;;BFO5ZNO;10.00656514;59.99355129;77.520;1263;PW3376/00 Co LFF DK184432;;
2010-05-18;Xpert_493.xrdml;;;;;;;EA046;20.00656514;119.99366772;97.920;3073;PW3376/00 Co LFF DK184432;;
2010-05-18;Xpert_494.xrdml;;;;;;;EA047;20.00656514;119.99366772;97.920;3078;PW3376/00 Co LFF DK184432;;
2010-05-18;Xpert_495.xrdml;;;;;;;EA048;20.00656514;119.99366772;97.920;3073;PW3376/00 Co LFF DK184432;;
2010-05-18;Xpert_496.xrdml;;;;;;;BFO3ZNO;10.00656514;59.99355129;77.520;1264;PW3376/00 Co LFF DK184432;;
2010-05-18;Xpert_497.xrdml;;;;;;;BFO10ZNO;10.00656514;59.99355129;77.520;1266;PW3376/00 Co LFF DK184432;;
2010-05-18;Xpert_498.xrdml;;;;;;;NPS OXIDO FE 2;20.00656514;119.99366772;77.520;2448;PW3376/00 Co LFF DK184432;;
2010-05-18;Xpert_499.xrdml;;;;;;;NPS OXIDO FE 1;20.00656514;119.99366772;77.520;2443;PW3376/00 Co LFF DK184432;;
2010-05-18;Xpert_500.xrdml;;;;;;;BBT 950C;20.00156514;79.99382669;77.520;1500;PW3376/00 Co LFF DK184432;;
2010-05-18;Xpert_501.xrdml;;;;;;;BBT 900C;20.00156514;79.99382669;77.520;1503;PW3376/00 Co LFF DK184432;;
2010-05-18;Xpert_502.xrdml;;;;;;;CBT 950C;20.00156514;79.99382669;77.520;1502;PW3376/00 Co LFF DK184432;;
2010-05-18;Xpert_503.xrdml;;;;;;;CBT 1000C;20.00156514;79.99382669;77.520;1501;PW3376/00 Co LFF DK184432;;
2010-05-20;Xpert_504.xrdml;;;;;;;F.1;10.01156514;99.99339232;77.570;2208;PW3376/00 Co LFF DK184432;;
2010-05-20;Xpert_505.xrdml;;;;;;;F.2;10.01156514;99.99339232;77.520;2209;PW3376/00 Co LFF DK184432;;
2010-05-20;Xpert_506.xrdml;;;;;;;F.3;10.01156514;99.99339232;77.520;2210;PW3376/00 Co LFF DK184432;;
2010-05-20;Xpert_507.xrdml;;;;;;;F.4;10.01156514;99.99339232;77.520;2211;PW3376/00 Co LFF DK184432;;
2010-05-20;Xpert_508.xrdml;;;;;;;F.5;10.01156514;99.99339232;77.520;2211;PW3376/00 Co LFF DK184432;;
2010-05-20;Xpert_509.xrdml;;;;;;;F.6;10.01156514;99.99339232;77.520;2211;PW3376/00 Co LFF DK184432;;
2010-05-20;Xpert_510.xrdml;;;;;;;F.7;10.01156514;99.99339232;77.520;2211;PW3376/00 Co LFF DK184432;;
2010-05-21;Xpert_511.xrdml;;;;;;;AYP;10.01456514;119.99381284;77.570;2682;PW3376/00 Co LFF DK184432;;
2010-05-21;Xpert_512.xrdml;;;;;;;AYR;10.01456514;119.99381284;77.520;2682;PW3376/00 Co LFF DK184432;;
2010-05-21;Xpert_513.xrdml;;;;;;;F.8;10.01156514;99.99339232;77.520;2210;PW3376/00 Co LFF DK184432;;
2010-05-21;Xpert_514.xrdml;;;;;;;F.9;10.01156514;99.99339232;77.520;2210;PW3376/00 Co LFF DK184432;;
2010-05-21;Xpert_515.xrdml;;;;;;;F.10;10.01156514;99.99339232;77.520;2211;PW3376/00 Co LFF DK184432;;
2010-05-21;Xpert_516.xrdml;;;;;;;ABC 0.1M;10.01156514;99.99339232;77.520;2210;PW3376/00 Co LFF DK184432;;
2010-05-24;Xpert_517.xrdml;;;;;;;ABSM;10.01156514;99.99339232;77.570;2211;PW3376/00 Co LFF DK184432;;
2010-05-24;Xpert_518.xrdml;;;;;;;AB1 0,1M;10.01156514;99.99339232;77.520;2210;PW3376/00 Co LFF DK184432;;
2010-05-24;Xpert_519.xrdml;;;;;;;AT-NAT;10.01156514;99.99339232;77.520;2209;PW3376/00 Co LFF DK184432;;
2010-05-25;Xpert_520.xrdml;;;;;;;ATPG-NAT;10.01156514;99.99339232;77.520;2209;PW3376/00 Co LFF DK184432;;
2010-05-25;Xpert_521.xrdml;;;;;;;ATPG-CTAB;10.01156514;99.99339232;77.520;2210;PW3376/00 Co LFF DK184432;;
2010-05-24;Xpert_522.xrdml;;;;;;;#27;10.00356514;89.99324721;77.520;1974;PW3376/00 Co LFF DK184432;;
2010-05-24;Xpert_523.xrdml;;;;;;;#26;10.00356514;89.99324721;77.520;1972;PW3376/00 Co LFF DK184432;;
2010-05-24;Xpert_524.xrdml;;;;;;;#27#26;10.00356514;89.99324721;77.520;1971;PW3376/00 Co LFF DK184432;;
2010-05-25;Xpert_525.xrdml;;;;;;;CoFe2O4 350C 1h;15.00356514;119.99330542;97.920;3225;PW3376/00 Co LFF DK184432;;
2010-05-25;Xpert_526.xrdml;;;;;;;PRECIPITADO FNF;10.01456514;119.99381284;77.520;2682;PW3376/00 Co LFF DK184432;;
2010-05-25;Xpert_527.xrdml;;;;;;;NAO PRECIPITADO FNF;10.01456514;119.99381284;77.520;2682;PW3376/00 Co LFF DK184432;;
2010-05-25;Xpert_528.xrdml;;;;;;;CCA 600C;3.00256514;44.99320914;77.520;1077;PW3376/00 Co LFF DK184432;;
2010-05-25;Xpert_529.xrdml;;;;;;;CCA 900C;3.00256514;44.99320914;77.520;1075;PW3376/00 Co LFF DK184432;;
2010-05-25;Xpert_530.xrdml;;;;;;;CCAG 10;3.00256514;44.99320914;77.520;1075;PW3376/00 Co LFF DK184432;;
2010-05-26;Xpert_531.xrdml;;;;;;;CuAl;10.00156514;94.99388491;77.570;2092;PW3376/00 Co LFF DK184432;;
2010-05-26;Xpert_532.xrdml;;;;;;;CuSoFe;10.00156514;94.99388491;77.520;2091;PW3376/00 Co LFF DK184432;;
